,open,high,low,close,volume,&-s_close,&-s_close_mean,&-s_close_std,target_roi,do_predict,%%-tenkan_sen,%%-kijun_sen,%%-senkou_a,%%-senkou_b,%%-cloud_green,%%-cloud_red,%%-fan_magnitude,%%-fan_magnitude_gain,enter_long,enter_short,exit_long,exit_short
74569,238.27077580343445,238.8,238.27077580343445,238.78,29913.97,-0.0015390697,6.052389843987873e-05,0.006167146751422371,0.0006772385735821159,1.0,237.91000000000003,238.79500000000002,237.29620528232704,236.025,True,False,1.0,1.0,0,0,1,0
74570,238.41538790171722,238.87,238.41538790171722,238.49,29297.21,-0.0015390697,6.052389843987873e-05,0.006167146751422371,0.0006772385735821159,1.0,237.945,238.79500000000002,237.38,236.025,True,False,1.0,1.0,0,0,1,0
74571,238.5289439508586,238.5289439508586,238.06,238.12,31983.01,-0.0015390697,6.052389843987873e-05,0.006167146751422371,0.0006772385735821159,1.0,237.945,238.79500000000002,237.38,236.025,True,False,1.0,1.0,0,0,1,0
74572,238.4094719754293,238.4094719754293,237.94,238.26,36334.48,-0.0015390697,6.052389843987873e-05,0.006167146751422371,0.0006772385735821159,1.0,237.945,238.67000000000002,237.38,236.025,True,False,1.0,1.0,0,0,1,0
74573,238.28473598771467,238.36,237.57,237.75,55081.72,-0.0015390697,6.052389843987873e-05,0.006167146751422371,0.0006772385735821159,1.0,237.945,238.42000000000002,237.315,236.025,True,False,1.0,1.0,0,0,1,0
74574,238.13361799385734,238.13361799385734,237.24,237.44,43525.07,-0.0015390697,6.052389843987873e-05,0.006167146751422371,0.0006772385735821159,1.0,237.945,238.2873646249852,237.38670846942455,236.025,True,False,1.0,1.0,0,0,1,0
74575,237.85180899692867,238.02,237.41,237.98,29982.96,-0.0015390697,6.052389843987873e-05,0.006167146751422371,0.0006772385735821159,1.0,237.945,238.04055731249258,237.43996023878637,236.025,True,False,1.0,1.0,0,0,1,0
74576,237.78090449846434,238.19,237.78090449846434,238.13,30463.43,-0.0015390697,6.052389843987873e-05,0.006167146751422371,0.0006772385735821159,1.0,237.945,237.845,237.5171676193932,236.025,True,False,1.0,1.0,0,0,0,0
74577,237.91545224923215,238.41,237.91545224923215,238.4,37464.11,-0.0015390697,6.052389843987873e-05,0.006167146751422371,0.0006772385735821159,1.0,237.945,237.845,237.6425,236.025,True,False,1.0,1.0,0,0,0,0
74578,238.07772612461605,238.41,237.9,238.04,19553.35,-0.0015390697,6.052389843987873e-05,0.006167146751422371,0.0006772385735821159,1.0,237.945,237.845,237.6425,236.025,True,False,1.0,1.0,0,0,0,0
